Time,Lat,Long,SS-RSRP,PCI
06:03.0,37.378288,-120.810074,-96.9,512
06:03.5,37.378288,-120.810074,-101,512
06:03.7,37.378284,-120.810074,-101,512
06:04.0,37.378284,-120.810074,-102.2,512
06:04.5,37.378284,-120.810074,-99.3,512
06:04.7,37.37828,-120.810075,-99.3,512
06:05.0,37.37828,-120.810075,-97.9,512
06:05.5,37.37828,-120.810075,-98.5,512
06:05.7,37.378281,-120.810077,-98.5,512
06:06.0,37.378281,-120.810077,-100.9,512
06:06.5,37.378281,-120.810077,-97,512
06:06.7,37.37828,-120.810077,-97,512
06:07.0,37.37828,-120.810077,-95.5,512
06:07.5,37.37828,-120.810077,-97,512
06:08.0,37.37828,-120.810077,-98.4,512
06:08.5,37.37828,-120.810077,-98,512
06:09.0,37.37828,-120.810077,-96.8,512
06:09.5,37.37828,-120.810077,-97.2,512
06:09.7,37.37828,-120.810078,-97.2,512
06:10.0,37.37828,-120.810078,-100.1,512
06:10.6,37.37828,-120.810078,-99.9,512
06:11.1,37.37828,-120.810078,-98.8,512
06:11.6,37.37828,-120.810078,-96.2,512
06:12.1,37.37828,-120.810078,-96,512
06:12.6,37.37828,-120.810078,-95.6,512
06:13.1,37.37828,-120.810078,-95.4,512
06:13.6,37.37828,-120.810078,-95.3,512
06:14.1,37.37828,-120.810078,-97,512
06:14.6,37.37828,-120.810078,-100.6,512
06:15.1,37.37828,-120.810078,-96.2,512
06:15.6,37.37828,-120.810078,-97.5,512
06:16.1,37.37828,-120.810078,-97.9,512
06:16.6,37.37828,-120.810078,-98.3,512
06:17.1,37.37828,-120.810078,-97.7,512
06:17.6,37.37828,-120.810078,-99.8,512
06:17.7,37.378277,-120.810082,-99.8,512
06:18.1,37.378277,-120.810082,-98.9,512
06:18.6,37.378277,-120.810082,-100.3,512
06:18.7,37.378272,-120.810082,-100.3,512
06:19.1,37.378272,-120.810082,-101,512
06:19.6,37.378272,-120.810082,-100.1,512
06:19.7,37.378268,-120.81008,-100.1,512
06:20.1,37.378268,-120.81008,-98.8,512
06:20.6,37.378268,-120.81008,-99,512
06:20.7,37.37827,-120.810078,-99,512
06:21.1,37.37827,-120.810078,-98.6,512
06:21.6,37.37827,-120.810078,-101,512
06:21.7,37.378273,-120.810081,-101,512
06:22.1,37.378273,-120.810081,-103.1,512
06:22.6,37.378273,-120.810081,-100.5,512
06:22.7,37.378279,-120.810081,-100.5,512
06:23.1,37.378279,-120.810081,-99.5,512
06:23.6,37.378279,-120.810081,-100.5,512
06:23.7,37.378288,-120.810081,-100.5,512
06:24.1,37.378288,-120.810081,-99.5,512
06:24.6,37.378288,-120.810081,-98.5,512
06:24.7,37.378298,-120.810082,-98.5,512
06:25.1,37.378298,-120.810082,-100.9,512
06:25.6,37.378298,-120.810082,-100,512
06:25.7,37.378307,-120.810083,-100,512
06:26.2,37.378307,-120.810083,-97.6,512
06:26.7,37.378307,-120.810083,-96.8,512
06:26.7,37.378314,-120.810082,-96.8,512
06:27.2,37.378314,-120.810082,-96.5,512
06:27.7,37.378314,-120.810082,-99.4,512
06:27.7,37.378323,-120.81008,-99.4,512
06:28.2,37.378323,-120.81008,-97.9,512
06:28.7,37.378323,-120.81008,-97.6,512
06:28.7,37.378332,-120.810074,-97.6,512
06:29.2,37.378332,-120.810074,-97.3,512
06:29.7,37.378332,-120.810074,-96.6,512
06:29.7,37.378344,-120.810073,-96.6,512
06:30.2,37.378344,-120.810073,-98,512
06:30.7,37.378344,-120.810073,-95.4,512
06:30.7,37.378357,-120.81007,-95.4,512
06:31.2,37.378357,-120.81007,-97.7,512
06:31.7,37.378371,-120.810067,-97.7,512
06:32.2,37.378371,-120.810067,-96.5,512
06:32.7,37.378371,-120.810067,-95.4,512
06:32.7,37.378384,-120.810062,-95.4,512
06:33.2,37.378384,-120.810062,-96.9,512
06:33.7,37.378384,-120.810062,-97.9,512
06:33.7,37.378396,-120.810054,-97.9,512
06:34.2,37.378396,-120.810054,-97.6,512
06:34.7,37.378396,-120.810054,-97.5,512
06:34.7,37.378408,-120.810045,-97.5,512
06:35.2,37.378408,-120.810045,-96.7,512
06:35.7,37.378408,-120.810045,-96.9,512
06:35.7,37.378416,-120.810031,-96.9,512
06:36.2,37.378416,-120.810031,-94.9,512
06:36.7,37.378416,-120.810031,-96.6,512
06:36.7,37.378426,-120.810021,-96.6,512
06:37.2,37.378426,-120.810021,-97.3,512
06:37.7,37.378426,-120.810021,-96.5,512
06:37.7,37.378436,-120.810011,-96.5,512
06:38.2,37.378436,-120.810011,-95.1,512
06:38.7,37.378436,-120.810011,-97.2,512
06:38.7,37.378446,-120.81,-97.2,512
06:39.2,37.378446,-120.81,-95.9,512
06:39.7,37.378456,-120.80999,-95.9,512
06:39.7,37.378456,-120.80999,-97.9,512
06:40.2,37.378456,-120.80999,-95.6,512
06:40.7,37.378463,-120.809979,-95.6,512
06:40.7,37.378463,-120.809979,-97.5,512
06:41.2,37.378463,-120.809979,-95.8,512
06:41.7,37.378472,-120.809971,-95.8,512
06:41.7,37.378472,-120.809971,-99.1,512
06:42.2,37.378472,-120.809971,-98,512
06:42.7,37.37848,-120.809965,-98,512
06:42.7,37.37848,-120.809965,-97.7,512
06:43.2,37.37848,-120.809965,-98.2,512
06:43.7,37.378489,-120.809959,-98.2,512
06:43.7,37.378489,-120.809959,-98.6,512
06:44.2,37.378489,-120.809959,-97.6,512
06:44.7,37.378497,-120.809953,-97.6,512
06:44.7,37.378497,-120.809953,-99.1,512
06:45.2,37.378497,-120.809953,-97.7,512
06:45.7,37.378506,-120.809947,-97.7,512
06:45.7,37.378506,-120.809947,-95.4,512
06:46.2,37.378506,-120.809947,-96.9,512
06:46.7,37.378514,-120.80994,-96.9,512
06:46.7,37.378514,-120.80994,-92.9,512
06:47.2,37.378514,-120.80994,-92,512
06:47.7,37.37852,-120.809932,-92,512
06:47.7,37.37852,-120.809932,-94.9,512
06:48.2,37.37852,-120.809932,-97.6,512
06:48.7,37.378526,-120.809923,-97.6,512
06:48.7,37.378526,-120.809923,-98.1,512
06:49.2,37.378526,-120.809923,-98.4,512
06:49.7,37.378531,-120.809913,-98.4,512
06:49.7,37.378531,-120.809913,-98.8,512
06:50.2,37.378531,-120.809913,-96.4,512
06:50.7,37.378532,-120.809903,-96.4,512
06:50.7,37.378532,-120.809903,-96.8,512
06:51.2,37.378532,-120.809903,-96.7,512
06:51.7,37.378534,-120.809892,-96.7,512
06:51.7,37.378534,-120.809892,-97.4,512
06:52.7,37.378533,-120.809879,-97.4,512
06:52.7,37.378533,-120.809879,-96.3,512
06:53.2,37.378533,-120.809879,-96.5,512
06:53.7,37.378533,-120.809867,-96.5,512
06:53.7,37.378533,-120.809867,-98.8,512
06:54.3,37.378533,-120.809867,-97,512
06:54.7,37.378533,-120.809855,-97,512
06:54.8,37.378533,-120.809855,-95.6,512
06:55.3,37.378533,-120.809855,-96.9,512
06:55.7,37.378533,-120.809843,-96.9,512
06:55.8,37.378533,-120.809843,-100.6,512
06:56.3,37.378533,-120.809843,-97.6,512
06:56.7,37.378533,-120.809831,-97.6,512
06:56.8,37.378533,-120.809831,-99.1,512
06:57.3,37.378533,-120.809831,-97.8,512
06:57.7,37.378533,-120.809821,-97.8,512
06:57.8,37.378533,-120.809821,-96.3,512
06:58.3,37.378533,-120.809821,-94.7,512
06:58.7,37.378533,-120.809809,-94.7,512
06:58.8,37.378533,-120.809809,-97.9,512
06:59.3,37.378533,-120.809809,-99.4,512
06:59.7,37.378535,-120.809796,-99.4,512
06:59.8,37.378535,-120.809796,-96.9,512
07:00.3,37.378535,-120.809796,-96.7,512
07:00.7,37.378536,-120.809779,-96.7,512
07:00.8,37.378536,-120.809779,-95.7,512
07:01.3,37.378536,-120.809779,-97.3,512
07:01.7,37.37854,-120.809763,-97.3,512
07:01.8,37.37854,-120.809763,-97.4,512
07:02.3,37.37854,-120.809763,-94.4,512
07:02.7,37.378542,-120.809749,-94.4,512
07:02.8,37.378542,-120.809749,-97.4,512
07:03.3,37.378542,-120.809749,-96.5,512
07:03.7,37.378546,-120.809735,-96.5,512
07:03.8,37.378546,-120.809735,-98.9,512
07:04.3,37.378546,-120.809735,-95.4,512
07:04.7,37.378546,-120.809722,-95.4,512
07:04.8,37.378546,-120.809722,-95.8,512
07:05.3,37.378546,-120.809722,-97.1,512
07:05.7,37.378545,-120.809711,-97.1,512
07:05.8,37.378545,-120.809711,-99.9,512
07:06.3,37.378545,-120.809711,-97.8,512
07:06.7,37.378549,-120.809697,-97.8,512
07:06.8,37.378549,-120.809697,-95.8,512
07:07.3,37.378549,-120.809697,-97.1,512
07:07.7,37.378554,-120.809684,-97.1,512
07:07.8,37.378554,-120.809684,-95.5,512
07:08.3,37.378554,-120.809684,-94.6,512
07:08.7,37.378557,-120.809671,-94.6,512
07:08.8,37.378557,-120.809671,-91.5,512
07:09.3,37.378557,-120.809671,-91.9,512
07:09.7,37.378562,-120.809657,-91.9,512
07:09.8,37.378562,-120.809657,-91,512
07:10.3,37.378562,-120.809657,-92.2,512
07:10.7,37.378565,-120.809643,-92.2,512
07:10.8,37.378565,-120.809643,-93.6,512
07:11.3,37.378565,-120.809643,-91,512
07:11.7,37.378569,-120.809631,-91,512
07:11.8,37.378569,-120.809631,-92.9,512
07:12.3,37.378569,-120.809631,-91.8,512
07:12.7,37.378572,-120.809619,-91.8,512
07:12.8,37.378572,-120.809619,-90.1,512
07:13.3,37.378572,-120.809619,-90.6,512
07:13.7,37.378574,-120.809607,-90.6,512
07:13.8,37.378574,-120.809607,-92.6,512
07:14.3,37.378574,-120.809607,-90,512
07:14.7,37.378574,-120.809595,-90,512
07:14.8,37.378574,-120.809595,-90.5,512
07:15.3,37.378574,-120.809595,-92.1,512
07:15.7,37.378576,-120.809583,-92.1,512
07:15.8,37.378576,-120.809583,-92.6,512
07:16.3,37.378576,-120.809583,-90.8,512
07:16.7,37.378576,-120.809571,-90.8,512
07:16.8,37.378576,-120.809571,-91.3,512
07:17.3,37.378576,-120.809571,-91.1,512
07:17.7,37.378577,-120.809559,-91.1,512
07:17.8,37.378577,-120.809559,-90,512
07:18.3,37.378577,-120.809559,-89.9,512
07:18.7,37.378579,-120.809549,-89.9,512
07:18.8,37.378579,-120.809549,-91.5,512
07:19.3,37.378579,-120.809549,-91.7,512
07:19.7,37.378579,-120.809538,-91.7,512
07:19.8,37.378579,-120.809538,-91.8,512
07:20.3,37.378579,-120.809538,-93.2,512
07:20.7,37.378579,-120.809527,-93.2,512
07:20.8,37.378579,-120.809527,-90.5,512
07:21.3,37.378579,-120.809527,-91.1,512
07:21.7,37.378579,-120.809516,-91.1,512
07:21.8,37.378579,-120.809516,-88.6,512
07:22.3,37.378579,-120.809516,-86.4,512
07:22.7,37.37858,-120.809505,-86.4,512
07:22.8,37.37858,-120.809505,-87.6,512
07:23.3,37.37858,-120.809505,-88.4,512
07:23.7,37.37858,-120.809494,-88.4,512
07:23.8,37.37858,-120.809494,-92.3,512
07:24.3,37.37858,-120.809494,-91.7,512
07:24.7,37.378582,-120.809484,-91.7,512
07:24.9,37.378582,-120.809484,-89.2,512
07:25.4,37.378582,-120.809484,-89,512
07:25.7,37.378584,-120.809473,-89,512
07:25.9,37.378584,-120.809473,-90.3,512
07:26.4,37.378584,-120.809473,-90.2,512
07:26.7,37.378587,-120.809463,-90.2,512
07:26.9,37.378587,-120.809463,-85.2,512
07:27.4,37.378587,-120.809463,-89.6,512
07:27.7,37.378586,-120.809452,-89.6,512
07:27.9,37.378586,-120.809452,-88.4,512
07:28.4,37.378586,-120.809452,-87.2,512
07:28.7,37.378587,-120.80944,-87.2,512
07:28.9,37.378587,-120.80944,-90.6,512
07:29.4,37.378587,-120.80944,-88.7,512
07:29.7,37.378587,-120.809425,-88.7,512
07:29.9,37.378587,-120.809425,-89.8,512
07:30.4,37.378587,-120.809425,-85.2,512
07:30.7,37.378586,-120.809411,-85.2,512
07:30.9,37.378586,-120.809411,-87.6,512
07:31.4,37.378586,-120.809411,-87.8,512
07:31.7,37.378589,-120.8094,-87.8,512
07:31.9,37.378589,-120.8094,-89.9,512
07:32.4,37.378589,-120.8094,-88.5,512
07:32.7,37.37859,-120.809387,-88.5,512
07:32.9,37.37859,-120.809387,-86.5,512
07:33.4,37.37859,-120.809387,-87.6,512
07:33.7,37.378594,-120.809372,-87.6,512
07:33.9,37.378594,-120.809372,-88.2,512
07:34.4,37.378594,-120.809372,-85.8,512
07:34.7,37.378596,-120.809358,-85.8,512
07:34.9,37.378596,-120.809358,-90,512
07:35.4,37.378596,-120.809358,-88.2,512
07:35.7,37.378598,-120.809347,-88.2,512
07:35.9,37.378598,-120.809347,-90.3,512
07:36.4,37.378598,-120.809347,-84.3,512
07:36.7,37.3786,-120.809337,-84.3,512
07:36.9,37.3786,-120.809337,-87.7,512
07:37.4,37.3786,-120.809337,-88.6,512
07:37.7,37.378603,-120.809328,-88.6,512
07:37.9,37.378603,-120.809328,-86.7,512
07:38.4,37.378603,-120.809328,-89.1,512
07:38.7,37.378604,-120.809318,-89.1,512
07:38.9,37.378604,-120.809318,-87.5,512
07:39.4,37.378604,-120.809318,-88.9,512
07:39.7,37.378606,-120.809308,-88.9,512
07:39.9,37.378606,-120.809308,-90,512
07:40.4,37.378606,-120.809308,-91.2,512
07:40.7,37.378609,-120.809299,-91.2,512
07:40.9,37.378609,-120.809299,-88.3,512
07:41.4,37.378609,-120.809299,-88.1,512
07:41.7,37.378612,-120.809289,-88.1,512
07:41.9,37.378612,-120.809289,-87.1,512
07:42.4,37.378612,-120.809289,-87.5,512
07:42.7,37.378613,-120.809282,-87.5,512
07:42.9,37.378613,-120.809282,-90.1,512
07:43.4,37.378613,-120.809282,-88.2,512
07:43.7,37.378612,-120.809274,-88.2,512
07:43.9,37.378612,-120.809274,-89.4,512
07:44.4,37.378612,-120.809274,-89.2,512
07:44.7,37.378613,-120.809265,-89.2,512
07:44.9,37.378613,-120.809265,-88.5,512
07:45.4,37.378613,-120.809265,-87.8,512
07:45.7,37.378613,-120.809256,-87.8,512
07:45.9,37.378613,-120.809256,-87.3,512
07:46.4,37.378613,-120.809256,-89.3,512
07:46.7,37.378614,-120.809248,-89.3,512
07:46.9,37.378614,-120.809248,-86.6,512
07:47.4,37.378614,-120.809248,-84.5,512
07:47.7,37.378616,-120.809239,-84.5,512
07:47.9,37.378616,-120.809239,-84.7,512
07:48.4,37.378616,-120.809239,-87.9,512
07:48.7,37.378619,-120.80923,-87.9,512
07:48.9,37.378619,-120.80923,-85.5,512
07:49.4,37.378619,-120.80923,-85.1,512
07:49.7,37.37862,-120.809221,-85.1,512
07:49.9,37.37862,-120.809221,-88.2,512
07:50.4,37.37862,-120.809221,-84.4,512
07:50.7,37.37862,-120.809212,-84.4,512
07:50.9,37.37862,-120.809212,-86.1,512
07:51.4,37.37862,-120.809212,-88.2,512
07:51.7,37.378621,-120.809204,-88.2,512
07:51.9,37.378621,-120.809204,-87.1,512
07:52.4,37.378621,-120.809204,-82.1,512
07:52.7,37.378623,-120.809197,-82.1,512
07:52.9,37.378623,-120.809197,-80.7,512
07:53.4,37.378623,-120.809197,-78.8,512
07:53.7,37.378623,-120.809192,-78.8,512
07:53.9,37.378623,-120.809192,-81.3,512
07:54.4,37.378623,-120.809192,-77.7,512
07:54.7,37.378625,-120.809187,-77.7,512
07:54.9,37.378625,-120.809187,-77.3,512
07:55.4,37.378625,-120.809187,-84.3,512
07:55.7,37.378624,-120.809184,-84.3,512
07:55.9,37.378624,-120.809184,-83.3,512
07:56.4,37.378624,-120.809184,-85.6,512
07:56.7,37.378618,-120.809177,-85.6,512
07:56.9,37.378618,-120.809177,-87.7,512
07:57.4,37.378618,-120.809177,-88.9,512
07:57.7,37.378616,-120.809175,-88.9,512
07:57.9,37.378616,-120.809175,-89.7,512
07:58.4,37.378616,-120.809175,-86.2,512
07:58.7,37.378618,-120.809181,-86.2,512
07:58.9,37.378618,-120.809181,-79.4,512
07:59.4,37.378618,-120.809181,-79.8,512
07:59.7,37.378617,-120.809179,-79.8,512
07:59.9,37.378617,-120.809179,-83.3,512
08:00.4,37.378617,-120.809179,-79.7,512
08:00.7,37.378619,-120.809177,-79.7,512
08:00.9,37.378619,-120.809177,-75.8,512
08:01.4,37.378619,-120.809177,-83.1,512
08:01.7,37.378621,-120.809173,-83.1,512
08:01.9,37.378621,-120.809173,-83.3,512
08:02.4,37.378621,-120.809173,-77.4,512
08:02.7,37.378623,-120.809167,-77.4,512
08:02.9,37.378623,-120.809167,-76.4,512
08:03.4,37.378623,-120.809167,-76.2,512
08:03.7,37.378625,-120.809161,-76.2,512
08:03.9,37.378625,-120.809161,-80,512
08:04.4,37.378625,-120.809161,-79.6,512
08:04.7,37.378628,-120.809158,-79.6,512
08:04.9,37.378628,-120.809158,-81.6,512
08:05.4,37.378628,-120.809158,-78.1,512
08:05.7,37.378633,-120.809154,-78.1,512
08:05.9,37.378633,-120.809154,-77.5,512
08:06.4,37.378633,-120.809154,-83,512
08:06.7,37.378637,-120.809148,-83,512
08:06.9,37.378637,-120.809148,-80.6,512
08:07.4,37.378637,-120.809148,-78.4,512
08:07.7,37.378642,-120.809141,-78.4,512
08:07.9,37.378642,-120.809141,-80.1,512
08:08.4,37.378642,-120.809141,-82.7,512
08:08.7,37.378645,-120.809133,-82.7,512
08:08.9,37.378645,-120.809133,-84.4,512
08:09.4,37.378645,-120.809133,-86.2,512
08:09.7,37.37865,-120.809124,-86.2,512
08:09.9,37.37865,-120.809124,-81,512
08:10.5,37.37865,-120.809124,-83.1,512
08:10.7,37.378656,-120.809114,-83.1,512
08:11.0,37.378656,-120.809114,-80.9,512
08:11.5,37.378656,-120.809114,-80,512
08:11.7,37.378662,-120.809104,-80,512
08:12.0,37.378662,-120.809104,-76.3,512
08:12.5,37.378662,-120.809104,-74.3,512
08:12.7,37.378669,-120.809099,-74.3,512
08:13.0,37.378669,-120.809099,-75,512
08:13.5,37.378669,-120.809099,-74.8,512
08:13.7,37.378675,-120.809091,-74.8,512
08:14.0,37.378675,-120.809091,-74.7,512
08:14.5,37.378675,-120.809091,-75,512
08:14.7,37.378682,-120.809085,-75,512
08:15.0,37.378682,-120.809085,-74.4,512
08:15.5,37.378682,-120.809085,-77.1,512
08:15.7,37.378689,-120.809081,-77.1,512
08:16.0,37.378689,-120.809081,-79.9,512
08:16.5,37.378689,-120.809081,-77.7,512
08:16.7,37.378696,-120.809075,-77.7,512
08:17.0,37.378696,-120.809075,-82.5,512
08:17.5,37.378696,-120.809075,-77.8,512
08:17.7,37.378702,-120.809066,-77.8,512
08:18.0,37.378702,-120.809066,-82.4,512
08:18.5,37.378702,-120.809066,-76.8,512
08:18.7,37.378706,-120.809056,-76.8,512
08:19.0,37.378706,-120.809056,-73.3,512
08:19.5,37.378706,-120.809056,-72.6,512
08:19.7,37.37871,-120.809047,-72.6,512
08:20.0,37.37871,-120.809047,-76.1,512
08:20.5,37.37871,-120.809047,-80.9,512
08:20.7,37.378716,-120.809039,-80.9,512
08:21.0,37.378716,-120.809039,-77.9,512
08:21.5,37.378716,-120.809039,-80.6,512
08:21.7,37.37872,-120.80903,-80.6,512
08:22.0,37.37872,-120.80903,-79.1,512
08:22.5,37.37872,-120.80903,-80.6,512
08:22.7,37.378723,-120.809022,-80.6,512
08:23.0,37.378723,-120.809022,-80.3,512
08:23.5,37.378723,-120.809022,-80.9,512
08:23.7,37.378726,-120.80901,-80.9,512
08:24.0,37.378726,-120.80901,-80.8,512
08:24.5,37.378726,-120.80901,-81.1,512
08:24.7,37.378729,-120.809,-81.1,512
08:25.0,37.378729,-120.809,-82.2,512
08:25.5,37.378729,-120.809,-80.9,512
08:25.7,37.378732,-120.808996,-80.9,512
08:26.0,37.378732,-120.808996,-86.9,512
08:26.5,37.378732,-120.808996,-86.6,512
08:26.7,37.37874,-120.808995,-86.6,512
08:27.0,37.37874,-120.808995,-80.6,512
08:27.5,37.37874,-120.808995,-81,512
08:27.7,37.378751,-120.808992,-81,512
08:28.0,37.378751,-120.808992,-84.1,512
08:28.5,37.378751,-120.808992,-82.2,512
08:28.7,37.378762,-120.808988,-82.2,512
08:29.1,37.378762,-120.808988,-81.1,512
08:29.6,37.378762,-120.808988,-84.6,512
08:29.7,37.378771,-120.808982,-84.6,512
08:30.1,37.378771,-120.808982,-85.9,512
08:30.6,37.378771,-120.808982,-82.2,512
08:30.7,37.378779,-120.808974,-82.2,512
08:31.1,37.378779,-120.808974,-85.2,512
08:31.6,37.378779,-120.808974,-84.9,512
08:31.7,37.378787,-120.808966,-84.9,512
08:32.1,37.378787,-120.808966,-89.9,512
08:32.6,37.378787,-120.808966,-82.3,512
08:32.7,37.378796,-120.808959,-82.3,512
08:33.1,37.378796,-120.808959,-81.2,512
08:33.6,37.378796,-120.808959,-85.6,512
08:33.7,37.378806,-120.808955,-85.6,512
08:34.1,37.378806,-120.808955,-91.4,512
08:34.6,37.378806,-120.808955,-83.7,512
08:34.7,37.378815,-120.808951,-83.7,512
08:35.1,37.378815,-120.808951,-79,512
08:35.6,37.378815,-120.808951,-77.4,512
08:35.7,37.378824,-120.808946,-77.4,512
08:36.1,37.378824,-120.808946,-77.1,512
08:36.6,37.378824,-120.808946,-78.8,512
08:36.7,37.378834,-120.808943,-78.8,512
08:37.1,37.378834,-120.808943,-83.6,512
08:37.6,37.378834,-120.808943,-84.8,512
08:37.7,37.378844,-120.80894,-84.8,512
08:38.1,37.378844,-120.80894,-78.6,512
08:38.6,37.378844,-120.80894,-79.7,512
08:38.7,37.378854,-120.808936,-79.7,512
08:39.1,37.378854,-120.808936,-77.4,512
08:39.6,37.378854,-120.808936,-80.8,512
08:39.7,37.378864,-120.808933,-80.8,512
08:40.1,37.378864,-120.808933,-83,512
08:40.6,37.378864,-120.808933,-80.7,512
08:40.7,37.378873,-120.808931,-80.7,512
08:41.1,37.378873,-120.808931,-77.3,512
08:41.7,37.378873,-120.808931,-75.9,512
08:41.7,37.378884,-120.808929,-75.9,512
08:42.2,37.378884,-120.808929,-75.4,512
08:42.7,37.378884,-120.808929,-78.4,512
08:42.7,37.378893,-120.808927,-78.4,512
08:43.2,37.378893,-120.808927,-79.8,512
08:43.7,37.378893,-120.808927,-80.4,512
08:43.7,37.378903,-120.808926,-80.4,512
08:44.2,37.378903,-120.808926,-84.9,512
08:44.7,37.378914,-120.808926,-84.9,512
08:44.7,37.378914,-120.808926,-82.7,512
08:45.2,37.378914,-120.808926,-78.7,512
08:45.7,37.378925,-120.808925,-78.7,512
08:45.7,37.378925,-120.808925,-81.5,512
08:46.2,37.378925,-120.808925,-81.8,512
08:46.7,37.378925,-120.808925,-84.4,512
08:46.7,37.378936,-120.808925,-84.4,512
08:47.2,37.378936,-120.808925,-82.4,512
08:47.7,37.378947,-120.808925,-82.4,512
08:47.7,37.378947,-120.808925,-84.6,512
08:48.2,37.378947,-120.808925,-87.3,512
08:48.7,37.378958,-120.808924,-87.3,512
08:48.7,37.378958,-120.808924,-82.9,512
08:49.2,37.378958,-120.808924,-80.1,512
08:49.7,37.378968,-120.808924,-80.1,512
08:49.7,37.378968,-120.808924,-75.7,512
08:50.2,37.378968,-120.808924,-76.7,512
08:50.7,37.378978,-120.808924,-76.7,512
08:50.7,37.378978,-120.808924,-80.3,512
08:51.2,37.378978,-120.808924,-85.3,512
08:51.7,37.378989,-120.808923,-85.3,512
08:51.7,37.378989,-120.808923,-82.8,512
08:52.2,37.378989,-120.808923,-80.9,512
08:52.7,37.379,-120.808923,-80.9,512
08:52.7,37.379,-120.808923,-80.5,512
08:53.2,37.379,-120.808923,-76.9,512
08:53.7,37.379011,-120.808923,-76.9,512
08:53.7,37.379011,-120.808923,-79.1,512
08:54.2,37.379011,-120.808923,-75.1,512
08:54.7,37.379021,-120.808923,-75.1,512
08:54.7,37.379021,-120.808923,-81.2,512
08:55.2,37.379021,-120.808923,-81.8,512
08:55.7,37.379021,-120.808923,-83.9,512
08:55.7,37.379031,-120.808922,-83.9,512
08:56.2,37.379031,-120.808922,-85.5,512
08:56.7,37.379042,-120.808921,-85.5,512
08:56.7,37.379042,-120.808921,-83.5,512
08:57.2,37.379042,-120.808921,-83.2,512
08:57.7,37.379053,-120.80892,-83.2,512
08:57.7,37.379053,-120.80892,-81.4,512
08:58.2,37.379053,-120.80892,-87.8,512
08:58.7,37.379053,-120.80892,-84.9,512
08:58.7,37.379063,-120.808921,-84.9,512
08:59.2,37.379063,-120.808921,-80.5,512
08:59.7,37.379074,-120.808923,-80.5,512
08:59.7,37.379074,-120.808923,-82.3,512
09:00.2,37.379074,-120.808923,-85.9,512
09:00.7,37.379085,-120.808923,-85.9,512
09:00.7,37.379085,-120.808923,-82.1,512
09:01.2,37.379085,-120.808923,-80.9,512
09:01.7,37.379095,-120.808925,-80.9,512
09:01.7,37.379095,-120.808925,-82.3,512
09:02.2,37.379095,-120.808925,-86.8,512
09:02.7,37.379106,-120.808928,-86.8,512
09:02.7,37.379106,-120.808928,-86.3,512
09:03.2,37.379106,-120.808928,-82.3,512
09:03.7,37.379117,-120.808929,-82.3,512
09:03.7,37.379117,-120.808929,-79.4,512
09:04.2,37.379117,-120.808929,-74.1,512
09:04.7,37.379128,-120.808932,-74.1,512
09:04.7,37.379128,-120.808932,-83.1,512
09:05.3,37.379128,-120.808932,-82.6,512
09:05.7,37.379139,-120.808934,-82.6,512
09:05.8,37.379139,-120.808934,-82.4,512
09:06.3,37.379139,-120.808934,-81.5,512
09:06.7,37.379148,-120.808939,-81.5,512
09:06.8,37.379148,-120.808939,-87.7,512
09:07.3,37.379148,-120.808939,-85.1,512
09:07.7,37.379158,-120.808942,-85.1,512
09:07.8,37.379158,-120.808942,-84.5,512
09:08.3,37.379158,-120.808942,-81.8,512
09:08.7,37.379163,-120.808947,-81.8,512
09:08.8,37.379163,-120.808947,-85.2,512
09:09.3,37.379163,-120.808947,-82.5,512
09:09.7,37.379169,-120.808956,-82.5,512
